brand,item_num,total-sizes,buyma_id,buyma_num,buyma_color,buyma_sizes,shop_name,price_memo,present_price,lowest_price,buyer_name,buyer_url,partition_price,change_price
MSGM,2740MH12X19550499,/48/50,52627620,2740MH12X19550499,BLACK,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,27600,36100,26089,Ciao Italia,https://www.buyma.com/buyer/5824366.html,30976,36100
MSGM,2840MB03D20705737,/48/52/50,52627586,2840MB03D20705737,GREEN/WHITE/BLACK,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,27200,35500,35317,Ciao Italia,https://www.buyma.com/buyer/5824366.html,30527,35246
MSGM,2740MP07X19550410A,/46/48/50,52627546,2740MP07X19550410A,ORANGE,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,24800,32400,28313,Ciao Italia,https://www.buyma.com/buyer/5824366.html,27833,28256
MSGM,2740MP07X19550499,/48/52/50/46,52627499,2740MP07X19550499,BLACK,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,24800,32400,28313,Ciao Italia,https://www.buyma.com/buyer/5824366.html,27833,28256
MSGM,2740MM14119558596GR,/M/S/L,52627425,2740MM14119558596GR,GREY,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,24800,32400,31622,Ciao Italia,https://www.buyma.com/buyer/5824366.html,27833,31558
MSGM,2840MH48T20708199,/48/52/50/46,52627384,2840MH48T20708199,BLACK,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,24500,32000,28789,Ciao Italia,https://www.buyma.com/buyer/5824366.html,27497,28731
MSGM,2841MDP2420711599,/40/44/42/38,52627335,2841MDP2420711599,BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",Amr,22500,29300,29269,Ciao Italia,https://www.buyma.com/buyer/5824366.html,26595,29210
MSGM,2841MDM11120729212,/M/L/S/XS,52627285,2841MDM11120729212,PINK/WHITE/BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,22500,29300,29228,Ciao Italia,https://www.buyma.com/buyer/5824366.html,25252,29169
MSGM,2841MDM11220729212,/S/L/XS,52627238,2841MDM11220729212,PINK/WHITE/BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,22500,29300,26104,Ciao Italia,https://www.buyma.com/buyer/5824366.html,25252,26051
MSGM,2841MDP2120711815NF,/42/38,52627193,2841MDP2120711815NF,FUCHSIA,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,22500,29300,29280,Ciao Italia,https://www.buyma.com/buyer/5824366.html,25252,29221
MSGM,2840MM13420703899,/M/S/L,52627140,2840MM13420703899,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,22500,29300,24698,Ciao Italia,https://www.buyma.com/buyer/5824366.html,25252,29300
MSGM,2841MDP57LX20727588,/38/40,52627102,2841MDP57LX20727588,BLUE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,22100,28900,28789,Ciao Italia,https://www.buyma.com/buyer/5824366.html,24803,28731
MSGM,2841MDP49T20723912,44/42/40/,52627046,2841MDP49T20723912,FUCHSIA/PINK/PURPLE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,22100,28900,28789,Ciao Italia,https://www.buyma.com/buyer/5824366.html,24803,28731
MSGM,2841MDH51T20727601,44/42/40/,52626991,2841MDH51T20727601,WHITE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,22100,28900,25656,Ciao Italia,https://www.buyma.com/buyer/5824366.html,24803,25604
MSGM,2841MDM73207299010W,/M/S/XS,52626933,2841MDM73207299010W,WHITE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,21500,28000,25014,Ciao Italia,https://www.buyma.com/buyer/5824366.html,24130,24963
MSGM,2841MDM7320729999,/M/XS,52626893,2841MDM7320729999,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,21500,28000,24905,Ciao Italia,https://www.buyma.com/buyer/5824366.html,24130,24855
MSGM,2740MP42L19559585DBM,/48/52/50/46,52626843,2740MP42L19559585DBM,BLUE,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,21400,27900,24504,Ciao Italia,https://www.buyma.com/buyer/5824366.html,24017,24454
MSGM,2841MDE30X20712502,/42/44,52626793,2841MDE30X20712502,WHITE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,21100,27600,27600,lusso.premio,https://www.buyma.com/buyer/7488199.html,23681,27544
MSGM,2841MDE30X20712599,/40/44/42/38,52626743,2841MDE30X20712599,BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,21100,27600,27415,Ciao Italia,https://www.buyma.com/buyer/5824366.html,23681,27360
MSGM,2841MDD2520711599,/44/40,52626685,2841MDD2520711599,BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,20500,26700,26621,Ciao Italia,https://www.buyma.com/buyer/5824366.html,23007,26567
MSGM,2840MP57L20707399,/48/52/50/46,52626625,2840MP57L20707399,BLACK,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,20500,26700,26544,Ciao Italia,https://www.buyma.com/buyer/5824366.html,23007,26490
,NotFound,,52626576,2640MM6919529974,PURPLE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,26398,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
MSGM,2740MP05X19550499,/48/50,52626534,2740MP05X19550499,BLACK,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,19800,25900,20689,Ciao Italia,https://www.buyma.com/buyer/5824366.html,22222,25900
MSGM,2841MDM11320729212,/M/L/XS,52626483,2841MDM11320729212,PINK/WHITE/BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",Amr,19800,25800,23143,Ciao Italia,https://www.buyma.com/buyer/5824366.html,23404,25800
MSGM,2841MDM23420729912,/M/L,52626447,2841MDM23420729912,PINK/WHITE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,19800,25800,23243,Ciao Italia,https://www.buyma.com/buyer/5824366.html,22222,23196
MSGM,2840MM8720709901AO,/M/XL/L/S,52626403,2840MM8720709901AO,WHITE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,19800,25800,21787,Ciao Italia,https://www.buyma.com/buyer/5824366.html,22222,25800
MSGM,2840MM8720709999,/M/XL/L/S,52626367,2840MM8720709999,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,19800,25800,21672,Ciao Italia,https://www.buyma.com/buyer/5824366.html,22222,25800
MSGM,2841MDD51T20723912,/44/40,52626337,2841MDD51T20723912,PINK/PURPLE/FUCHSIA,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",StyleIsNow,19500,25400,22814,Ciao Italia,https://www.buyma.com/buyer/5824366.html,21885,22768
MSGM,2841MDP6620729999,/M/S/XS,52626293,2841MDP6620729999,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,17800,23200,23107,Ciao Italia,https://www.buyma.com/buyer/5824366.html,19977,23060
MSGM,2841MDP66207299010W,/M/L/S/XS,52626254,2841MDP66207299010W,WHITE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,17800,23200,23059,Ciao Italia,https://www.buyma.com/buyer/5824366.html,19977,23012
MSGM,2840ME06X20700101AO,39/40/37/38,52626213,2840ME06X20700101AO,WHITE,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,17800,23200,19553,Ciao Italia,https://www.buyma.com/buyer/5824366.html,19977,23200
MSGM,2840ME06X20700199,39/40/37/38,52626166,2840ME06X20700199,BLACK,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,17800,23200,19532,Ciao Italia,https://www.buyma.com/buyer/5824366.html,19977,23200
MSGM,2840MP83T20708102,/48/52/50/46,52626123,2840MP83T20708102,WHITE,"38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,56/買付可/,58/買付可/,60/買付可/,",StyleIsNow,17800,23200,23021,Ciao Italia,https://www.buyma.com/buyer/5824366.html,19977,22974
MSGM,2740MP6319579923B,/M/XS,52626075,2740MP6319579923B,BEIGE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,16700,21800,21566,Ciao Italia,https://www.buyma.com/buyer/5824366.html,18742,21522
,NotFound,,52626035,MH15451CVUF0480,BLACK/GREY,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,137833,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625977,MH1571BX0F0008,BLUE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,151713,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625929,MF35734KTF0002,BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,104665,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
MIU,MG13781WBIF0028,/38,52625818,MG13781WBIF0028,PINK/BLACK/RED,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",Amr,88500,115600,106066,Ciao Italia,https://www.buyma.com/buyer/5824366.html,104609,105853
,NotFound,,52625767,MJL6691WAQF0002,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,81103,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625727,MMF2021V81F0013,BLUE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,96716,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625679,MP13571V7XF0002,BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,93010,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625618,MJP1931WAQF0002,BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,87255,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
MIU,MK14161V7FF0076,/38/40,52625576,MK14161V7FF0076,LIGHTBLUE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",Amr,64100,83700,83523,Ciao Italia,https://www.buyma.com/buyer/5824366.html,75768,83355
,NotFound,,52625525,MJL6681WAPF0009,WHITE/BLACK/PINK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,66571,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625481,MJL6681WAPF0002,BLACK/WHITE/RED,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,66555,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625420,MK1408102F0002,BLACK/WHITE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,66172,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625368,MML3111V83F0011,RED/BLACK/WHITE,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,57615,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
MIU,MK14151V7FF0009,/40,52625313,MK14151V7FF0009,WHITE/RED/BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",Amr,52600,68700,57593,Ciao Italia,https://www.buyma.com/buyer/5824366.html,62174,68700
,NotFound,,52625261,MJP1911WAPF0002,BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",,,,58344,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
MIU,MP13624KTF0002,/42/38/40,52625200,MP13624KTF0002,BLACK,"32/買付可/,34/買付可/,36/買付可/,38/買付可/,40/買付可/,42/買付可/,44/買付可/,46/買付可/,48/買付可/,50/買付可/,52/買付可/,54/買付可/,",Amr,45400,59300,54259,Ciao Italia,https://www.buyma.com/buyer/5824366.html,53664,54150
,NotFound,,52625121,MJN1791WA2F0901,YELLOW,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,49765,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52625053,MJN1791WA2F0028,PINK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,49755,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52624984,MH82HYG8FX001,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,49222,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52624924,MH98ZF9DFP983,BLACK/BLUE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,32789,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52624858,MS08ZKTE6R539,BLUE/BLACK/PURPLE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,27880,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52624787,MH98ZEVCFB001,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,24300,lusso.premio,https://www.buyma.com/buyer/7488199.html,,
,NotFound,,52624714,MS07ETVEMT100,WHITE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,24161,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
,NotFound,,52624641,MS08ZL8DZE100,WHITE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,22287,Ciao Italia,https://www.buyma.com/buyer/5824366.html,,
MARCELOBURLON,CMEB021S19A270950088,XL/M/L,52624580,CMEB021S19A270950088,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,47100,61500,59294,Ciao Italia,https://www.buyma.com/buyer/5824366.html,52861,59175
MARCELOBURLON,CMED022E19B130111000,/S/XS,52624515,CMED022E19B130111000,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,44400,57900,55931,Ciao Italia,https://www.buyma.com/buyer/5824366.html,49831,55819
MARCELOBURLON,CMEB024F19B550022088,/M/XL/L/S,52624458,CMEB024F19B550022088,RED/BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,42300,55200,47734,Ciao Italia,https://www.buyma.com/buyer/5824366.html,47474,47638
MARCELOBURLON,CMBB076F19B500128801,/M/S/L,52624396,CMBB076F19B500128801,PURPLE/BLACK/RED,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,41000,53500,49489,Ciao Italia,https://www.buyma.com/buyer/5824366.html,46015,49390
MARCELOBURLON,CMEB014R199450841088,/M/XL/L/S,52624336,CMEB014R199450841088,BLACK/RED/SILVER,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,40600,53000,51260,Ciao Italia,https://www.buyma.com/buyer/5824366.html,45566,51157
MARCELOBURLON,CMEA110F189211321088,/M/S,52624261,CMEA110F189211321088,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,40400,52700,52700,lusso.premio,https://www.buyma.com/buyer/7488199.html,45342,52594
MARCELOBURLON,CMEA110F189211320688,/M/S/L,52624199,CMEA110F189211320688,GREY,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,40400,52700,52700,lusso.premio,https://www.buyma.com/buyer/7488199.html,45342,52594
,NotFound,,52624128,CMEB019S19A170938888,GREY/BLACK/PURPLE,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",,,,52100,lusso.premio,https://www.buyma.com/buyer/7488199.html,,
MARCELOBURLON,CMEA137R20FLE0011010,/M/S/XS,52624065,CMEA137R20FLE0011010,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,39900,52100,44367,Ciao Italia,https://www.buyma.com/buyer/5824366.html,44781,52100
MARCELOBURLON,CMEA110F188840072010,/M/XL/L/S,52624002,CMEA110F188840072010,RED,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,37700,49200,49200,lusso.premio,https://www.buyma.com/buyer/7488199.html,42312,49101
MARCELOBURLON,CMCA146R20FAB0011001,/M/L/S/XS,52623929,CMCA146R20FAB0011001,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,33900,44200,37995,Ciao Italia,https://www.buyma.com/buyer/5824366.html,38047,44200
MARCELOBURLON,CMEH009F188820871020,/M/L,52623860,CMEH009F188820871020,BLACK,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,32100,42000,42000,lusso.premio,https://www.buyma.com/buyer/7488199.html,36026,41916
MARCELOBURLON,CMCA142F19B550021088,/M/S/L,52623767,CMCA142F19B550021088,METALLIC/RED,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,30700,40100,38912,Ciao Italia,https://www.buyma.com/buyer/5824366.html,34455,38834
MARCELOBURLON,CMBB040R20FLE0021040B,/M/L/S/XS,52623689,CMBB040R20FLE0021040B,BLACK/PURPLE/RED,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,28500,37200,31249,Ciao Italia,https://www.buyma.com/buyer/5824366.html,31986,37200
MARCELOBURLON,CMCH022R20FLE0031037,/M/L/S/XS,52623617,CMCH022R20FLE0031037,BLACK/PURPLE/RED,"XXS/買付可/,XS/買付可/,S/買付可/,M/買付可/,L/買付可/,XL/買付可/,XXL/買付可/,XXXL/買付可/,",StyleIsNow,28500,37200,37022,Ciao Italia,https://www.buyma.com/buyer/5824366.html,31986,36947
